id,entity_type,district,territory_id,weather_score,pest_score,inventory_score,purchase_history_score,visit_score,competitive_score,current_stage,growth_score,weather_growth_bonus,entity_bonus,raw_priority_score,final_priority_score
GRW_01585,farmer,Sikar,,26.273072117179332,12.4545150471607,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.511500899797866,38.45901208925997
GRW_01312,farmer,Jaipur,,25.868975247718872,10.90379668240544,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.508481027837725,38.45546388004382
GRW_04001,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.507123339557204,38.453868659407576
GRW_00139,farmer,Jaipur,,25.868975247718872,10.90379668240544,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.5021074050918,38.44797516950713
GRW_00793,farmer,Rajkot,,27.216048643903942,35.594379291214864,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.500496636328705,38.44608259106482
GRW_00226,farmer,Bharatpur,,40.520330101867806,18.20244107215921,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.50025724765915,38.44580132050277
GRW_04058,farmer,Hisar,,36.88793117481569,25.032141973131317,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.49897559115589,38.44429543367153
GRW_05354,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,unknown,30.0,0,0,45.49714474490445,38.44214427440767
GRW_03861,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.49695830162975,38.441925212224135
GRW_03505,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.49481430049412,38.43940611052403
GRW_05286,farmer,Sikar,,26.273072117179332,12.4545150471607,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.49201609348502,38.436118347324324
GRW_00238,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.491038781143985,38.43497005074046
GRW_00378,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.48637031759738,38.42948482302221
GRW_01597,farmer,Ahmedabad,,29.848470657635776,7.836773781655667,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.484304723295224,38.42705784570779
GRW_04141,farmer,Ahmedabad,,29.848470657635776,7.836773781655667,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.483902778822156,38.42658557963077
GRW_04968,farmer,Bathinda,,35.546762309430626,22.96010950833662,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.48092892167632,38.42309143568306
GRW_02778,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.47447510352215,38.41550849926847
GRW_04787,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.47402596366469,38.41498078080801
GRW_04040,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.473988748550326,38.414937054778065
GRW_01863,farmer,Jaipur,,25.868975247718872,10.90379668240544,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.472064659865616,38.412676339988195
GRW_04667,farmer,Vijayapura,,29.548968763910082,37.730742429958966,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.47141312796514,38.4119108202826
GRW_01093,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.469031814555834,38.409112887689105
GRW_01445,farmer,Sikar,,26.273072117179332,12.4545150471607,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.467808076930964,38.40767505284842
GRW_00702,farmer,Mehsana,,27.718681788325345,7.753571797624794,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.465189914540375,38.40459883370856
GRW_00706,farmer,Ahmedabad,,29.848470657635776,7.836773781655667,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.46458825880589,38.4038919161802
GRW_04606,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.45620715601475,38.394044509880345
GRW_04345,farmer,Vijayapura,,29.548968763910082,37.730742429958966,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.45306577567235,38.39035353396169
GRW_05579,farmer,Muzaffarpur,,54.23838425145412,69.00237011727937,0.0,0.0,0.0,0.0,unknown,30.0,0,0,45.44996074247881,38.386705264253834
GRW_02367,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.44378839513297,38.379453042958744
GRW_01953,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.443765295710676,38.379425902211
GRW_00771,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.43921540228358,38.37407998887308
GRW_05942,farmer,Jaipur,,25.868975247718872,10.90379668240544,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.438934271392945,38.37374967314106
GRW_04759,farmer,Vijayapura,,29.548968763910082,37.730742429958966,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.435779910966524,38.37004344622687
GRW_01947,farmer,Sikar,,26.273072117179332,12.4545150471607,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.433926740155286,38.36786605664271
GRW_04163,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.43375264236371,38.36766149982813
GRW_04304,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.43272937428133,38.36645920738381
RTL_01473,retailer,Ujjain,TER_0186,14.973428537336076,4.642021861615021,76.22282608695652,28.477443609022558,27.200000000000003,30.0,,0.0,0,12,45.42683701734203,38.35953596180492
GRW_03369,farmer,Hisar,,36.88793117481569,25.032141973131317,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.426744024143595,38.35942669911826
GRW_05660,farmer,Vijayapura,,29.548968763910082,37.730742429958966,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.426645047689895,38.35931040638472
GRW_05733,farmer,Mehsana,,27.718681788325345,7.753571797624794,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.425938283111186,38.35847999084892
GRW_02534,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.42433397977546,38.35659500898332
GRW_05208,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.41593306101579,38.346724319841314
GRW_02832,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.41566476481027,38.346409084267876
RTL_02010,retailer,Indore,TER_0254,18.919606802513233,4.369356908652895,69.83695652173914,9.868421052631579,32.800000000000004,30.0,,0.0,0,12,45.415521864200066,38.34624118269164
GRW_05568,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.415015361782444,38.3456460658887
RTL_03831,retailer,Amravati,TER_0479,23.561463119742733,1.662735755643216,67.79891304347827,35.056390977443606,28.000000000000004,30.0,,0.0,0,12,45.414764538351136,38.34535136001297
GRW_05337,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.40608119352775,38.335148833370766
GRW_01298,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.40130945604534,38.32954226357721
GRW_02733,farmer,Ahmedabad,,29.848470657635776,7.836773781655667,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.39989462204896,38.32787989938048
GRW_05486,farmer,Jaipur,,25.868975247718872,10.90379668240544,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.399557875464524,38.327484237792774
GRW_02115,farmer,Jaipur,,25.868975247718872,10.90379668240544,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.393068097167486,38.319859049881416
RTL_00079,retailer,Sehore,TER_0011,21.321246524510958,2.2858049564991925,78.3967391304348,21.710526315789476,24.0,30.0,,0.0,0,12,45.39215823222851,38.318790000860616
GRW_05193,farmer,Ahmedabad,,29.848470657635776,7.836773781655667,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.38960647705086,38.31579180710996
GRW_01939,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,unknown,30.0,0,0,45.382434836054976,38.307365462214406
GRW_04155,farmer,Mehsana,,27.718681788325345,7.753571797624794,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.37692543422398,38.30089217109139
GRW_05615,farmer,Sirsa,,39.10133216484508,27.187454301434876,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.370152184590395,38.292933917532835
GRW_02758,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.36989395908205,38.292630514560585
GRW_00482,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.36905308610397,38.29164252788769
GRW_00665,farmer,Vijayapura,,29.548968763910082,37.730742429958966,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.36464468414497,38.28646286044952
GRW_02904,farmer,Sikar,,26.273072117179332,12.4545150471607,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.36253925266152,38.28398907629834
RTL_02961,retailer,Ahmedabad,TER_0375,29.848470657635776,7.836773781655667,45.78804347826087,19.454887218045116,44.800000000000004,80.0,,0.0,0,12,45.36231848880755,38.28372968902909
GRW_00675,farmer,Muzaffarpur,,54.23838425145412,69.00237011727937,0.0,0.0,0.0,0.0,unknown,30.0,0,0,45.36095876854331,38.28213208090642
GRW_05971,farmer,Mehsana,,27.718681788325345,7.753571797624794,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.35524614228892,38.275420010529984
GRW_01818,farmer,Vijayapura,,29.548968763910082,37.730742429958966,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.35518337929709,38.27534626693125
GRW_01747,farmer,Mehsana,,27.718681788325345,7.753571797624794,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.354472520458685,38.27451104083059
GRW_00003,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.3491203062514,38.26822243786074
GRW_04917,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,unknown,30.0,0,0,45.347741284827244,38.266602151772105
RTL_01206,retailer,Kalaburagi,TER_0151,24.08618501724442,20.564452210437647,45.108695652173914,47.650375939849624,20.0,30.0,,0.0,0,12,45.345527056313315,38.26400053616605
RTL_02230,retailer,Ludhiana,TER_0282,22.073778871564475,17.797412158401695,53.125,19.360902255639097,39.2,30.0,,0.0,0,12,45.33857171392024,38.25582833207716
GRW_05854,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.334481162021625,38.25102212368907
GRW_05969,farmer,Hisar,,36.88793117481569,25.032141973131317,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.33295527560164,38.249229278055324
GRW_00760,farmer,Jaipur,,25.868975247718872,10.90379668240544,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.33229639815078,38.248455127669374
GRW_04088,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.33105953507795,38.247001871037284
GRW_05252,farmer,Sirsa,,39.10133216484508,27.187454301434876,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.32877542993905,38.244318153644144
GRW_04998,farmer,Akola,,20.830313265895875,3.8482630962797755,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.32293821021845,38.23745969173493
GRW_02727,farmer,Bathinda,,35.546762309430626,22.96010950833662,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.31925609844271,38.23313338151051
GRW_05987,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.311646713075966,38.224192707321706
GRW_04609,farmer,Jaipur,,25.868975247718872,10.90379668240544,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.311361911559096,38.223858078774455
GRW_00428,farmer,Jaipur,,25.868975247718872,10.90379668240544,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.31090876903495,38.22332565736666
GRW_04326,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,unknown,30.0,0,0,45.30820968675467,38.22015436111687
RTL_02721,retailer,Akola,TER_0345,20.830313265895875,3.8482630962797755,55.97826086956521,61.18421052631579,13.600000000000001,30.0,,0.0,0,12,45.302560283361224,38.213516574664
GRW_05729,farmer,Rajkot,,27.216048643903942,35.594379291214864,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.296917516658134,38.20688658601391
GRW_03123,farmer,Ahmedabad,,29.848470657635776,7.836773781655667,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.29238482990542,38.20156088971878
GRW_02528,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.287863388923874,38.19624840668216
GRW_02200,farmer,Ahmedabad,,29.848470657635776,7.836773781655667,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.28738175909404,38.19568251401401
RTL_00878,retailer,Sehore,TER_0110,21.321246524510958,2.2858049564991925,66.03260869565217,40.225563909774436,23.200000000000003,30.0,,0.0,0,12,45.284804391346434,38.192654226683885
RTL_02781,retailer,Indore,TER_0353,18.919606802513233,4.369356908652895,80.9782608695652,4.887218045112782,32.0,30.0,,0.0,0,12,45.282347069354415,38.18976698753792
GRW_05958,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.281457901067874,38.188722256121935
GRW_02315,farmer,Jaipur,,25.868975247718872,10.90379668240544,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.28071795711899,38.18785285636807
GRW_02787,farmer,Vijayapura,,29.548968763910082,37.730742429958966,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.278919258864526,38.1857394695067
GRW_03800,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.278545506519635,38.185300327870166
GRW_01186,farmer,Bharatpur,,40.520330101867806,18.20244107215921,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.27798813419042,38.1846454412851
GRW_01482,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.27747154419067,38.184038472041934
GRW_04891,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.274203044671545,38.18019813699799
GRW_00409,farmer,Rajkot,,27.216048643903942,35.594379291214864,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.27357182810349,38.1794564868639
GRW_04097,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.27082384555925,38.17622773507641
GRW_02961,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.270545820121924,38.17590106810772
GRW_03654,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.26883653821022,38.17389274129383
GRW_04721,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,unknown,30.0,0,0,45.26449114954096,38.168787111542784
GRW_05362,farmer,Rajkot,,27.216048643903942,35.594379291214864,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.264280618875425,38.168539747794384
GRW_03607,farmer,Vijayapura,,29.548968763910082,37.730742429958966,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.26413393882826,38.16836740555536
GRW_05849,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.26301463316124,38.16705227341207
GRW_02303,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.26076436439979,38.16440831219002
GRW_01575,farmer,Ahmedabad,,29.848470657635776,7.836773781655667,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.255218305437715,38.157891950641485
GRW_04257,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.253223834263395,38.15554853969708
GRW_03726,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.251693873861164,38.15375090732353
GRW_01424,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.248502561404926,38.150001263491504
GRW_03682,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.24642648837373,38.14756197415741
GRW_02162,farmer,Sikar,,26.273072117179332,12.4545150471607,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.23803331695001,38.137700387775126
GRW_01484,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.23726699390642,38.13679999381084
GRW_03033,farmer,Ahmedabad,,29.848470657635776,7.836773781655667,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.23583640061913,38.13511911317964
GRW_05623,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.23523942457952,38.13441769407528
GRW_01008,farmer,Jaipur,,25.868975247718872,10.90379668240544,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.23458928156025,38.133653806240545
GRW_01474,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.233389601083644,38.13224423743111
GRW_03954,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.23334831163214,38.13219572424437
GRW_02988,farmer,Rajkot,,27.216048643903942,35.594379291214864,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.23318694195062,38.13200612236761
GRW_03241,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.230106291850724,38.12838650166168
GRW_01418,farmer,Hisar,,36.88793117481569,25.032141973131317,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.22891036267899,38.12698134046113
GRW_04883,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.22873691330228,38.1267775455039
GRW_04863,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.216969440162174,38.112951311412644
RTL_00106,retailer,Akola,TER_0015,20.830313265895875,3.8482630962797755,47.41847826086957,53.289473684210535,29.599999999999998,30.0,,0.0,0,12,45.208960342877404,38.103540994295244
GRW_02660,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.20746432907754,38.10178324760193
GRW_05388,farmer,Muzaffarpur,,54.23838425145412,69.00237011727937,0.0,0.0,0.0,0.0,unknown,30.0,0,0,45.20343286267173,38.097046461922105
GRW_02325,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.202963280746275,38.096494724981724
GRW_01640,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.2010643756232,38.094263599706466
RTL_03996,retailer,Jalgaon,TER_0500,20.62498720112131,5.767849820596835,58.559782608695656,35.338345864661655,16.0,30.0,,0.0,0,12,45.19890716118772,38.09172897299308
GRW_00522,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.19262778767027,38.08435100091998
GRW_04150,farmer,Hisar,,36.88793117481569,25.032141973131317,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.191317250663616,38.08281118083936
GRW_01398,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.187770110538644,38.07864345603231
GRW_00258,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.18598639128325,38.07654766879877
GRW_05229,farmer,Jaipur,,25.868975247718872,10.90379668240544,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.18215102765371,38.07204129476793
GRW_05577,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.17266778700592,38.06089892770416
GRW_05562,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.17196611908507,38.0600745005045
GRW_01170,farmer,Mehsana,,27.718681788325345,7.753571797624794,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.171799413955505,38.05987862972424
GRW_04532,farmer,Patna,,56.85334192186437,53.99250924028881,0.0,0.0,0.0,0.0,unknown,30.0,0,0,45.17157265056318,38.05961219327622
GRW_01705,farmer,Ahmedabad,,29.848470657635776,7.836773781655667,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.1703013171802,38.058118435631584
GRW_01948,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.16746308846238,38.05478364878398
GRW_03914,farmer,Vijayapura,,29.548968763910082,37.730742429958966,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.166501200270474,38.05365347485858
GRW_00294,farmer,Mehsana,,27.718681788325345,7.753571797624794,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.16607922131658,38.05315766919762
GRW_01869,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.16591410168181,38.052963661300055
GRW_01217,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.16464642313177,38.05147419791429
GRW_01778,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.15580211341723,38.04108254500521
GRW_05181,farmer,Hisar,,36.88793117481569,25.032141973131317,0.0,0.0,0.0,0.0,pod_formation,75.0,0,0,45.15401090452005,38.03897795779062
GRW_00973,farmer,Mehsana,,27.718681788325345,7.753571797624794,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.15264139926813,38.03736885276213
GRW_00949,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.1429782844566,38.02601514191494
GRW_05799,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.142774040975475,38.02577516531605
GRW_02215,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.13165805068907,38.012714393302716
GRW_05594,farmer,Ahmedabad,,29.848470657635776,7.836773781655667,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.12955365900367,38.01024183086594
GRW_02397,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.124527342725465,38.004336142817905
GRW_02057,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,flowering,95.0,0,0,45.12238996201133,38.00182481980541
